Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AXH76515_1	32.1	280	144	13	7	264	5	260	6.93e-21	101	265	324	AXH76515_1 helicase [Circoviridae sp.]	1954248	Circoviridae sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	UOF80433_1	31.0	261	138	10	4	264	11	229	9.58e-21	100	265	303	UOF80433_1 rep protein [CRESS virus sp.]	2202563	CRESS virus sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	YP_007353980_1	33.6	241	117	11	28	264	86	287	1.02e-20	101	265	351	YP_007353980_1 putative viral replication protein [Acartia tonsa copepod circovirus] >AFN42891.1 putative viral replication protein [Acartia tonsa copepod circovirus]	1168547	Acartia tonsa copepod circovirus	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	UBJ25968_1	33.0	264	130	12	7	264	3	225	1.49e-20	99.8	265	290	UBJ25968_1 replication-associated protein [Red panda feces-associated circular DNA virus 7]	2863982	Red panda feces-associated circular DNA virus 7	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QIK03917_1	31.4	271	132	11	8	264	6	236	1.99e-20	100	265	329	QIK03917_1 replication-associated protein [Tundra vole stool-associated circular virus]	2714171	Tundra vole stool-associated circular virus	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AIF76269_1	29.7	259	140	9	11	264	7	228	2.25e-20	99.4	265	295	AIF76269_1 Rep [Bat circovirus]	1329650	Bat circovirus	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AYP28686_1	34.4	250	127	12	29	264	30	256	2.41e-20	99.8	265	320	AYP28686_1 helicase [Circoviridae sp.]	1954248	Circoviridae sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	HHZ81259_1	29.8	275	150	10	11	264	10	262	5.07e-20	99.0	265	326	HHZ81259_1 hypothetical protein [Flavobacteriales bacterium] >HHZ96833.1 hypothetical protein [Flavobacteriales bacterium] >HIB76675.1 hypothetical protein [Flavobacteriales bacterium]	2021391	Flavobacteriales bacterium	Bacteroidetes	0	Bacteria
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QRI44174_1	32.3	235	129	7	32	264	46	252	8.15e-20	98.2	265	314	QRI44174_1 replication-associated protein [CRESS virus sp.]	2202563	CRESS virus sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AXQ66293_1	27.1	266	135	8	11	264	5	223	1.34e-19	97.1	265	284	AXQ66293_1 putative viral replication protein [CRESS virus sp.]	2202563	CRESS virus sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	YP_009237541_1	30.3	267	138	12	12	264	19	251	2.54e-19	97.1	265	325	YP_009237541_1 replication associated protein [Lake Sarah-associated circular molecule 3] >ALE29539.1 replication associated protein [Lake Sarah-associated circular molecule 3] >ALE29540.1 replication associated protein [Lake Sarah-associated circular molecule 3]	1685728	Lake Sarah-associated circular molecule 3	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AOV86255_1	31.0	245	134	10	2	238	11	228	2.79e-19	97.4	265	357	AOV86255_1 putative rep protein [uncultured virus]	340016	uncultured virus	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QDJ95235_1	31.3	259	141	11	11	264	16	242	7.31e-19	95.5	265	308	QDJ95235_1 replication-associated protein [Capybara virus 14_cap1_266]	2585041	Capybara virus 14_cap1_266	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QXP07799_1	31.8	233	132	6	32	264	55	260	9.65e-19	96.3	265	383	QXP07799_1 replication associated protein [Arizlama virus]	2859451	Arizlama virus	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AXH76508_1	28.5	277	155	10	7	264	6	258	1.20e-18	95.1	265	320	AXH76508_1 helicase [Circoviridae sp.]	1954248	Circoviridae sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	YP_009109630_1	31.4	236	133	11	32	264	38	247	2.27e-18	94.4	265	319	YP_009109630_1 replication-associated protein [Circoviridae 2 LDMD-2013] >AGS36177.1 replication-associated protein [Circoviridae 2 LDMD-2013]	1379695	Circoviridae 2 LDMD-2013	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QNJ57249_1	29.3	259	152	11	10	264	5	236	3.06e-18	94.0	265	317	QNJ57249_1 replication protein [Cressdnaviricota sp.]	2748378	Cressdnaviricota sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QTE03334_1	29.9	264	145	8	7	264	5	234	4.77e-18	93.6	265	326	QTE03334_1 MAG replication-associated protein [Ciconia boyciana CRESS-DNA-virus sp.]	2815024	Ciconia boyciana CRESS-DNA-virus sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	UBJ25965_1	31.9	276	140	12	1	264	8	247	5.62e-18	93.6	265	339	UBJ25965_1 replication-associated protein [Sichuan rat gut-associated circular DNA virus 1]	2863986	Sichuan rat gut-associated circular DNA virus 1	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QMW68952_1	31.9	276	144	11	1	264	1	244	6.07e-18	92.8	265	297	QMW68952_1 replication-associated protein [Crucivirus-482]	2761317	Crucivirus-482	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AUM61842_1	33.2	229	118	9	36	264	45	238	9.07e-18	92.0	265	281	AUM61842_1 Rep [uncultured virus]	340016	uncultured virus	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AGA18448_1	31.2	234	119	9	32	264	26	218	9.30e-18	91.7	265	263	AGA18448_1 hypothetical protein [uncultured marine virus]	186617	uncultured marine virus	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	YP_009259692_1	29.4	262	142	10	11	264	8	234	1.07e-17	92.4	265	314	YP_009259692_1 putative Rep protein [Circovirus-like genome DCCV-10] >AMB42981.1 putative Rep protein [Circovirus-like genome DCCV-10]	1788438	Circovirus-like genome DCCV-10	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QTE03330_1	29.3	263	147	11	10	264	6	237	1.42e-17	92.4	265	336	QTE03330_1 MAG replication-associated protein [Anser anser CRESS-DNA-virus sp.]	2815022	Anser anser CRESS-DNA-virus sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QCO93532_1	31.5	235	119	8	31	264	33	226	1.44e-17	92.0	265	312	QCO93532_1 replication-associated protein [Gopherus associated circular DNA virus 9]	2576450	Gopherus associated circular DNA virus 9	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AGG39813_1	30.8	279	137	15	7	264	3	246	1.91e-17	91.7	265	309	AGG39813_1 replication-associated protein [Diporeia sp. associated circular virus]	1299317	Diporeia sp. associated circular virus	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AIF76250_1	29.8	255	143	8	10	264	5	223	4.35e-17	90.1	265	277	AIF76250_1 Rep [Bat circovirus]	1329650	Bat circovirus	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QIK03921_1	28.2	280	142	12	6	264	41	282	4.77e-17	91.7	265	394	QIK03921_1 replication-associated protein [Tundra vole stool-associated circular virus]	2714171	Tundra vole stool-associated circular virus	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AUW34325_1	30.0	263	137	10	7	264	4	224	4.78e-17	90.5	265	305	AUW34325_1 replication-associated protein [Circovirus sp.]	1964372	Circovirus sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	GAC77783_1	30.3	234	121	10	32	264	26	218	4.79e-17	89.7	265	263	GAC77783_1 replication protein [uncultured marine virus]	186617	uncultured marine virus	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AXQ66409_1	30.3	234	121	10	32	264	26	218	4.79e-17	89.7	265	263	AXQ66409_1 helicase [CRESS virus sp.]	2202563	CRESS virus sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	UBJ26120_1	30.9	236	133	8	32	264	33	241	5.14e-17	90.9	265	336	UBJ26120_1 replicase [Red panda feces-associated circular DNA virus 1]	2863962	Red panda feces-associated circular DNA virus 1	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QTE03575_1	28.6	262	146	9	3	264	6	226	5.26e-17	89.0	265	232	QTE03575_1 MAG replication-associated protein, partial [Tarsiger cyanurus CRESS-DNA-virus sp.]	2815060	Tarsiger cyanurus CRESS-DNA-virus sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AUM61777_1	30.6	265	135	12	7	264	4	226	7.59e-17	89.4	265	271	AUM61777_1 Rep [uncultured virus]	340016	uncultured virus	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	UOF78227_1	29.0	238	139	6	29	264	30	239	8.51e-17	89.7	265	300	UOF78227_1 rep protein [Circoviridae sp.]	1954248	Circoviridae sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QBX89296_1	30.0	260	150	7	7	264	4	233	8.57e-17	90.1	265	325	QBX89296_1 replication associated protein [Apis mellifera virus-10]	2563840	Apis mellifera virus-10	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AXH73077_1	30.3	261	140	10	11	262	8	235	9.46e-17	89.4	265	285	AXH73077_1 helicase [CRESS virus sp.]	2202563	CRESS virus sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	YP_009551356_1	29.6	260	149	11	8	264	9	237	9.76e-17	90.1	265	336	YP_009551356_1 replication-associated protein [Fly associated circular virus 7] >AXL65923.1 replication-associated protein [Fly associated circular virus 7]	2293287	Fly associated circular virus 7	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QKI29031_1	28.9	266	151	9	7	264	13	248	1.32e-16	90.5	265	404	QKI29031_1 Rep [Lactuca sativa CRESS virus]	2709779	Lactuca sativa CRESS virus	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QIK03941_1	30.9	243	119	12	32	264	36	239	1.42e-16	89.4	265	314	QIK03941_1 replication-associated protein [Northern red-backed vole stool-associated circular virus 117]	2714166	Northern red-backed vole stool-associated circular virus 117	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QMW68862_1	30.3	238	137	7	32	264	32	245	1.44e-16	89.4	265	315	QMW68862_1 replication-associated protein [Crucivirus-402]	2761294	Crucivirus-402	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	UDN67420_1	29.2	243	132	7	24	264	24	228	1.60e-16	89.0	265	299	UDN67420_1 replication-associated protein [robinz virus RP_1123]	2886404	robinz virus RP_1123	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	UDN67422_1	29.2	243	132	7	24	264	24	228	1.60e-16	89.0	265	299	UDN67422_1 replication-associated protein [robinz virus RP_1124]	2886405	robinz virus RP_1124	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QBX89298_1	30.0	260	150	7	7	264	4	233	1.63e-16	89.4	265	325	QBX89298_1 replication associated protein [Apis mellifera virus-10]	2563840	Apis mellifera virus-10	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	GAC77844_1	29.6	233	141	7	32	264	37	246	1.65e-16	89.0	265	301	GAC77844_1 replication protein [uncultured marine virus]	186617	uncultured marine virus	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QKV51052_1	29.5	241	134	8	26	264	33	239	1.67e-16	89.4	265	327	QKV51052_1 putative replication associated protein [Crucivirus sp.]	2569971	Crucivirus sp.	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QUS52602_1	28.8	233	126	9	32	264	59	251	2.09e-16	88.6	265	295	QUS52602_1 replication protein [Mute swan feces associated circular virus 7]	2832273	Mute swan feces associated circular virus 7	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	UDN67414_1	28.8	243	132	7	24	264	24	227	3.02e-16	88.2	265	298	UDN67414_1 replication-associated protein [robinz virus RP_620]	2886401	robinz virus RP_620	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QDJ95221_1	28.5	263	149	8	10	264	18	249	3.41e-16	88.2	265	307	QDJ95221_1 replication-associated protein [Capybara virus 7_cap1_536] >QDJ95261.1 replication-associated protein [Capybara virus 27_cap1_2563]	2585071	Capybara virus 7_cap1_536	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AGO61982_1	29.0	262	145	7	11	264	6	234	3.57e-16	87.8	265	287	AGO61982_1 putative Rep protein [Circo-like virus-Brazil hs2]	1346816	Circo-like virus-Brazil hs2	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QJI53716_1	29.0	238	127	9	11	240	13	216	3.66e-16	89.0	265	373	QJI53716_1 replication-associated protein [CRESS virus sp.]	2202563	CRESS virus sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AXH74443_1	31.9	229	120	7	39	264	38	233	4.19e-16	87.4	265	276	AXH74443_1 putative viral replication protein [Circoviridae sp.]	1954248	Circoviridae sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	YP_009551500_1	35.0	240	113	13	28	264	25	224	4.34e-16	87.8	265	301	YP_009551500_1 replicase [Molossus molossus circovirus 1] >AQR57897.1 replicase [Molossus molossus circovirus 1]	1959842	Molossus molossus circovirus 1	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QNJ47546_1	29.4	262	148	11	11	264	12	244	4.93e-16	88.2	265	338	QNJ47546_1 replication-associated protein [Giardia-associated CRESS DNA virus 1]	2766565	Giardia-associated CRESS DNA virus 1	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	YP_009226572_1	29.1	237	126	9	32	264	36	234	5.08e-16	87.4	265	289	YP_009226572_1 replication-associated protein [Ctenophore-associated circular genome 4] >ALY05867.1 replication-associated protein [Ctenophore-associated circular genome 4]	1778573	Ctenophore-associated circular genome 4	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	YP_009163927_1	30.1	259	139	10	8	264	5	223	5.44e-16	87.0	265	272	YP_009163927_1 putative replication initiation protein [Calanoida sp. copepod associated circular virus] >AKV62292.1 putative replication initiation protein [Calanoida sp. copepod associated circular virus]	1692244	Calanoida sp. copepod associated circular virus	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QMW68714_1	28.9	235	130	6	30	264	27	224	5.76e-16	87.4	265	298	QMW68714_1 replication-associated protein [Crucivirus-211] >QMW68721.1 replication-associated protein [Crucivirus-234]	2761242	Crucivirus-211	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	GAC77874_1	28.4	236	140	9	32	264	37	246	5.99e-16	87.4	265	301	GAC77874_1 replication protein [uncultured marine virus]	186617	uncultured marine virus	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	APC94137_1	28.7	261	138	13	7	264	3	218	8.26e-16	86.7	265	278	APC94137_1 putative replication-associated protein [uncultured marine virus]	186617	uncultured marine virus	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AMH87744_1	31.5	270	131	10	11	264	6	237	8.36e-16	87.4	265	328	AMH87744_1 replication-associated protein [Pacific flying fox faeces associated circular DNA virus-1]	1796004	Pacific flying fox faeces associated circular DNA virus-1	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AUM61740_1	28.9	239	133	7	30	264	30	235	1.30e-15	86.7	265	311	AUM61740_1 Rep [uncultured virus]	340016	uncultured virus	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	YP_009022029_1	29.0	262	145	7	11	264	6	234	1.30e-15	86.3	265	287	YP_009022029_1 putative Rep protein [Circo-like virus-Brazil hs1] >AGO61978.1 putative Rep protein [Circo-like virus-Brazil hs1]	1346815	Circo-like virus-Brazil hs1	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AGA18347_1	29.6	233	141	7	32	264	92	301	2.23e-15	86.7	265	363	AGA18347_1 hypothetical protein [uncultured marine virus]	186617	uncultured marine virus	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QKV51040_1	29.8	238	136	8	29	264	39	247	2.27e-15	86.3	265	332	QKV51040_1 putative replication associated protein [Crucivirus sp.]	2569971	Crucivirus sp.	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	YP_009259720_1	32.6	236	116	10	38	264	55	256	2.94e-15	86.7	265	401	YP_009259720_1 putative Rep protein [Circovirus-like genome DCCV-4] >AMB42959.1 putative Rep protein [Circovirus-like genome DCCV-4]	1788444	Circovirus-like genome DCCV-4	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	UJO02092_1	30.4	260	138	12	10	264	6	227	3.10e-15	85.1	265	280	UJO02092_1 Rep [Molossus molossus associated circovirus 3]	2911952	Molossus molossus associated circovirus 3	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AXF52349_1	28.0	268	152	9	1	264	1	231	3.26e-15	86.3	265	371	AXF52349_1 putative viral replication protein [CRESS virus sp.]	2202563	CRESS virus sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	DAD57387_1	32.3	235	127	11	32	264	29	233	3.90e-15	85.5	265	323	DAD57387_1 TPA: MAG TPA: Rep protein, partial [CRESS virus sp.]	2202563	CRESS virus sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QNJ47544_1	32.3	235	127	11	32	264	40	244	4.38e-15	85.5	265	334	QNJ47544_1 replication-associated protein [Giardia-associated CRESS DNA virus 1]	2766565	Giardia-associated CRESS DNA virus 1	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	YP_009551463_1	27.9	262	146	8	4	264	1	220	4.84e-15	85.5	265	344	YP_009551463_1 replication-associated protein [Cybaeus spider associated circular virus 1] >AXL65905.1 replication-associated protein [Cybaeus spider associated circular virus 1]	2293277	Cybaeus spider associated circular virus 1	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QXP07755_1	32.5	243	121	12	32	264	47	256	5.08e-15	85.9	265	389	QXP07755_1 replication associated protein [Arizlama virus]	2859451	Arizlama virus	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	UOF80430_1	29.8	235	130	8	32	264	26	227	5.43e-15	84.3	265	274	UOF80430_1 rep protein [CRESS virus sp.]	2202563	CRESS virus sp.	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	YP_009109660_1	29.4	265	153	10	5	264	16	251	5.48e-15	84.7	265	298	YP_009109660_1 replication-associated protein, partial [Circoviridae 10 LDMD-2013] >AGS36207.1 replication-associated protein, partial [Circoviridae 10 LDMD-2013]	1379714	Circoviridae 10 LDMD-2013	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QMW69016_1	28.7	237	131	9	29	264	15	214	6.09e-15	84.3	265	282	QMW69016_1 replication-associated protein [Crucivirus-523]	2761329	Crucivirus-523	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AUM61791_1	30.7	238	120	11	32	264	26	223	6.62e-15	84.3	265	288	AUM61791_1 Rep [uncultured virus]	340016	uncultured virus	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	YP_009551679_1	29.7	259	145	12	11	264	7	233	7.29e-15	84.7	265	322	YP_009551679_1 replicase [Apteryx rowi circovirus-like virus] >AKE44322.1 replicase [Apteryx rowi circovirus-like virus]	1634476	Apteryx rowi circovirus-like virus	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	YP_009259700_1	29.1	247	123	9	33	264	37	246	7.45e-15	84.7	265	324	YP_009259700_1 putative Rep protein [Circovirus-like genome DCCV-11] >AMB42988.1 putative Rep protein [Circovirus-like genome DCCV-11]	1788439	Circovirus-like genome DCCV-11	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	WP_128202853_1	29.5	234	127	11	32	264	33	229	8.03e-15	85.1	265	366	WP_128202853_1 replication-associated family protein [Acinetobacter baumannii] >RUT37138.1 hypothetical protein EM030_18570 [Acinetobacter baumannii]	470	Acinetobacter baumannii	Proteobacteria	0	Bacteria
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QXP07606_1	26.0	265	153	8	6	264	4	231	8.13e-15	84.3	265	304	QXP07606_1 replication associated protein [Arizlama virus]	2859451	Arizlama virus	Cressdnaviricota	Shotokuvirae	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AEM05796_1	31.6	266	143	12	7	264	3	237	8.64e-15	84.3	265	309	AEM05796_1 REP [Rodent stool-associated circular genome virus]	1074214	Rodent stool-associated circular genome virus	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	AUM62027_1	26.5	268	153	9	10	264	4	240	8.64e-15	84.0	265	284	AUM62027_1 Rep [uncultured virus]	340016	uncultured virus	0	0	Viruses
Creek_3_scaffold_6149_c1	Creek_3_scaffold_6149_c1_1	QBA86168_1	29.8	262	142	9	11	264	6	233	9.37e-15	84.0	265	290	QBA86168_1 putative Rep protein [Circo-like virus Croatia 17_S17]	2512110	Circo-like virus Croatia 17_S17	0	0	Viruses
